,angle,camera_path,info,lidar_path
,0.001745329,D:/Udacity/bag2/camera/1479424934175383509.png,23:22:14,D:/Udacity/bag2/lidar/1479424934.278447273.pcd
,-0.029670598,D:/Udacity/bag2/camera/1479424934475429096.png,23:22:14,D:/Udacity/bag2/lidar/1479424934.479845947.pcd
,0.015707964,D:/Udacity/bag2/camera/1479424935025657809.png,23:22:15,D:/Udacity/bag2/lidar/1479424935.084111253.pcd
,0.013962634,D:/Udacity/bag2/camera/1479424935275605882.png,23:22:15,D:/Udacity/bag2/lidar/1479424935.285173202.pcd
,0.010471975,D:/Udacity/bag2/camera/1479424935425649913.png,23:22:15,D:/Udacity/bag2/lidar/1479424935.486484523.pcd
,0.027925268,D:/Udacity/bag2/camera/1479424936025681821.png,23:22:16,D:/Udacity/bag2/lidar/1479424936.090609248.pcd
,0.033161256,D:/Udacity/bag2/camera/1479424936225807111.png,23:22:16,D:/Udacity/bag2/lidar/1479424936.291846123.pcd
,0.02617994,D:/Udacity/bag2/camera/1479424936725896860.png,23:22:16,D:/Udacity/bag2/lidar/1479424936.694604443.pcd
,0.022689281,D:/Udacity/bag2/camera/1479424937025820925.png,23:22:17,D:/Udacity/bag2/lidar/1479424937.298590337.pcd
,0.020943951,D:/Udacity/bag2/camera/1479424937125799599.png,23:22:17,D:/Udacity/bag2/lidar/1479424937.097294002.pcd
,0.02617994,D:/Udacity/bag2/camera/1479424937476058063.png,23:22:17,D:/Udacity/bag2/lidar/1479424937.499913652.pcd
,0.019198623,D:/Udacity/bag2/camera/1479424938026114321.png,23:22:18,D:/Udacity/bag2/lidar/1479424938.103908561.pcd
,0.020943951,D:/Udacity/bag2/camera/1479424938176177799.png,23:22:18,D:/Udacity/bag2/lidar/1479424938.305270524.pcd
,0.024434609,D:/Udacity/bag2/camera/1479424938476216031.png,23:22:18,D:/Udacity/bag2/lidar/1479424938.506595055.pcd
,0.02617994,D:/Udacity/bag2/camera/1479424938676249201.png,23:22:18,D:/Udacity/bag2/lidar/1479424938.707943735.pcd
,0.036651913,D:/Udacity/bag2/camera/1479424939026234949.png,23:22:19,D:/Udacity/bag2/lidar/1479424939.110619764.pcd
,0.038397245,D:/Udacity/bag2/camera/1479424939726393417.png,23:22:19,D:/Udacity/bag2/lidar/1479424939.714637344.pcd
,0.006981317,D:/Udacity/bag2/camera/1479424940476513928.png,23:22:20,D:/Udacity/bag2/lidar/1479424940.519989481.pcd
,0.013962634,D:/Udacity/bag2/camera/1479424940676549585.png,23:22:20,D:/Udacity/bag2/lidar/1479424940.721344898.pcd
,0.029670598,D:/Udacity/bag2/camera/1479424941376738219.png,23:22:21,D:/Udacity/bag2/lidar/1479424941.526711625.pcd
,-0.082030475,D:/Udacity/bag2/camera/1479424941926766476.png,23:22:21,D:/Udacity/bag2/lidar/1479424941.929369074.pcd
,-0.020943951,D:/Udacity/bag2/camera/1479424942326799185.png,23:22:22,D:/Udacity/bag2/lidar/1479424942.332151003.pcd
,0.005235988,D:/Udacity/bag2/camera/1479424943077084594.png,23:22:23,D:/Udacity/bag2/lidar/1479424943.137399669.pcd
,0.055850536,D:/Udacity/bag2/camera/1479424943827077629.png,23:22:23,D:/Udacity/bag2/lidar/1479424943.942764265.pcd
,0.050614547,D:/Udacity/bag2/camera/1479424944527218188.png,23:22:24,D:/Udacity/bag2/lidar/1479424944.546841654.pcd
,0.073303826,D:/Udacity/bag2/camera/1479424945127372903.png,23:22:25,D:/Udacity/bag2/lidar/1479424945.150846520.pcd
,0.109955743,D:/Udacity/bag2/camera/1479424945527539528.png,23:22:25,D:/Udacity/bag2/lidar/1479424945.553594751.pcd
,0,D:/Udacity/bag2/camera/1479424946127536702.png,23:22:26,D:/Udacity/bag2/lidar/1479424946.157605271.pcd
,0.019198623,D:/Udacity/bag2/camera/1479424946527676609.png,23:22:26,D:/Udacity/bag2/lidar/1479424946.761609843.pcd
,0.013962634,D:/Udacity/bag2/camera/1479424947077657519.png,23:22:27,D:/Udacity/bag2/lidar/1479424947.164365877.pcd
,-0.019198623,D:/Udacity/bag2/camera/1479424947777840334.png,23:22:27,D:/Udacity/bag2/lidar/1479424947.768211246.pcd
,-0.024434609,D:/Udacity/bag2/camera/1479424947927789789.png,23:22:27,D:/Udacity/bag2/lidar/1479424947.969614573.pcd
,-0.022689281,D:/Udacity/bag2/camera/1479424948027912003.png,23:22:28,D:/Udacity/bag2/lidar/1479424948.170909070.pcd
,-0.017453292,D:/Udacity/bag2/camera/1479424948377948908.png,23:22:28,D:/Udacity/bag2/lidar/1479424948.372261393.pcd
,-0.012217305,D:/Udacity/bag2/camera/1479424949078104256.png,23:22:29,D:/Udacity/bag2/lidar/1479424949.177591977.pcd
,-0.010471975,D:/Udacity/bag2/camera/1479424949328063306.png,23:22:29,D:/Udacity/bag2/lidar/1479424949.378938276.pcd
,-0.006981317,D:/Udacity/bag2/camera/1479424949778148627.png,23:22:29,D:/Udacity/bag2/lidar/1479424949.781617782.pcd
,-0.003490658,D:/Udacity/bag2/camera/1479424949978145332.png,23:22:29,D:/Udacity/bag2/lidar/1479424949.982974187.pcd
,-0.003490658,D:/Udacity/bag2/camera/1479424950028182076.png,23:22:30,D:/Udacity/bag2/lidar/1479424950.184325808.pcd
,-0.054105207,D:/Udacity/bag2/camera/1479424950778399033.png,23:22:30,D:/Udacity/bag2/lidar/1479424950.788344523.pcd
,-0.036651913,D:/Udacity/bag2/camera/1479424951128446599.png,23:22:31,D:/Udacity/bag2/lidar/1479424951.190992118.pcd
,-0.034906585,D:/Udacity/bag2/camera/1479424951578505126.png,23:22:31,D:/Udacity/bag2/lidar/1479424951.593821421.pcd
,-0.068067841,D:/Udacity/bag2/camera/1479424952178559653.png,23:22:32,D:/Udacity/bag2/lidar/1479424952.197678825.pcd
,-0.066322513,D:/Udacity/bag2/camera/1479424952278567190.png,23:22:32,D:/Udacity/bag2/lidar/1479424952.399029491.pcd
,-0.097738437,D:/Udacity/bag2/camera/1479424953028800467.png,23:22:33,D:/Udacity/bag2/lidar/1479424953.003080285.pcd
,-0.099483766,D:/Udacity/bag2/camera/1479424953178731119.png,23:22:33,D:/Udacity/bag2/lidar/1479424953.204446898.pcd
,-0.082030475,D:/Udacity/bag2/camera/1479424953728892277.png,23:22:33,D:/Udacity/bag2/lidar/1479424953.808444315.pcd
,-0.082030475,D:/Udacity/bag2/camera/1479424954028896105.png,23:22:34,D:/Udacity/bag2/lidar/1479424954.009881295.pcd
,-0.094247781,D:/Udacity/bag2/camera/1479424954278943723.png,23:22:34,D:/Udacity/bag2/lidar/1479424954.412461416.pcd
,-0.059341196,D:/Udacity/bag2/camera/1479424954779050324.png,23:22:34,D:/Udacity/bag2/lidar/1479424954.815118623.pcd
,-0.04712389,D:/Udacity/bag2/camera/1479424955379152914.png,23:22:35,D:/Udacity/bag2/lidar/1479424955.419119799.pcd
,-0.045378562,D:/Udacity/bag2/camera/1479424955779259847.png,23:22:35,D:/Udacity/bag2/lidar/1479424955.821806496.pcd
,-0.040142573,D:/Udacity/bag2/camera/1479424956029307108.png,23:22:36,D:/Udacity/bag2/lidar/1479424956.023175962.pcd
,-0.015707964,D:/Udacity/bag2/camera/1479424956429422753.png,23:22:36,D:/Udacity/bag2/lidar/1479424956.425842157.pcd
,0.019198623,D:/Udacity/bag2/camera/1479424957029468147.png,23:22:37,D:/Udacity/bag2/lidar/1479424957.029854378.pcd
,0.02617994,D:/Udacity/bag2/camera/1479424957679505787.png,23:22:37,D:/Udacity/bag2/lidar/1479424957.835234430.pcd
,0.02617994,D:/Udacity/bag2/camera/1479424958029593846.png,23:22:38,D:/Udacity/bag2/lidar/1479424958.036598613.pcd
,0.017453292,D:/Udacity/bag2/camera/1479424958529728708.png,23:22:38,D:/Udacity/bag2/lidar/1479424958.640591778.pcd
,0.017453292,D:/Udacity/bag2/camera/1479424959029732929.png,23:22:39,D:/Udacity/bag2/lidar/1479424959.043243301.pcd
,0.001745329,D:/Udacity/bag2/camera/1479424959529864402.png,23:22:39,D:/Udacity/bag2/lidar/1479424959.647283094.pcd
,0.024434609,D:/Udacity/bag2/camera/1479424960029962788.png,23:22:40,D:/Udacity/bag2/lidar/1479424960.049952894.pcd
,0.02617994,D:/Udacity/bag2/camera/1479424960179935675.png,23:22:40,D:/Udacity/bag2/lidar/1479424960.251313200.pcd
,0.001745329,D:/Udacity/bag2/camera/1479424960530044524.png,23:22:40,D:/Udacity/bag2/lidar/1479424960.653963623.pcd
,0.001745329,D:/Udacity/bag2/camera/1479424961030103999.png,23:22:41,D:/Udacity/bag2/lidar/1479424961.056635498.pcd
,-0.019198623,D:/Udacity/bag2/camera/1479424962030242083.png,23:22:42,D:/Udacity/bag2/lidar/1479424962.063344185.pcd
,0,D:/Udacity/bag2/camera/1479424962530328717.png,23:22:42,D:/Udacity/bag2/lidar/1479424962.667366745.pcd
,-0.029670598,D:/Udacity/bag2/camera/1479424963380540474.png,23:22:43,D:/Udacity/bag2/lidar/1479424963.472884425.pcd
,-0.027925268,D:/Udacity/bag2/camera/1479424963580525919.png,23:22:43,D:/Udacity/bag2/lidar/1479424963.674071656.pcd
,-0.02617994,D:/Udacity/bag2/camera/1479424963830532399.png,23:22:43,D:/Udacity/bag2/lidar/1479424963.875408732.pcd
,-0.022689281,D:/Udacity/bag2/camera/1479424964080580907.png,23:22:44,D:/Udacity/bag2/lidar/1479424964.076736606.pcd
,-0.015707964,D:/Udacity/bag2/camera/1479424964280688957.png,23:22:44,D:/Udacity/bag2/lidar/1479424964.278110272.pcd
,0.003490658,D:/Udacity/bag2/camera/1479424964630843614.png,23:22:44,D:/Udacity/bag2/lidar/1479424964.680754534.pcd
,0.005235988,D:/Udacity/bag2/camera/1479424964780738677.png,23:22:44,D:/Udacity/bag2/lidar/1479424964.882115996.pcd
,0.013962634,D:/Udacity/bag2/camera/1479424965130755641.png,23:22:45,D:/Udacity/bag2/lidar/1479424965.284829811.pcd
,-0.008726646,D:/Udacity/bag2/camera/1479424965680975077.png,23:22:45,D:/Udacity/bag2/lidar/1479424965.687652115.pcd
,-0.013962634,D:/Udacity/bag2/camera/1479424965880908530.png,23:22:45,D:/Udacity/bag2/lidar/1479424965.888808635.pcd
,-0.010471975,D:/Udacity/bag2/camera/1479424966130986435.png,23:22:46,D:/Udacity/bag2/lidar/1479424966.492844659.pcd
,-0.006981317,D:/Udacity/bag2/camera/1479424966681126476.png,23:22:46,D:/Udacity/bag2/lidar/1479424966.694177522.pcd
,-0.001745329,D:/Udacity/bag2/camera/1479424966831131454.png,23:22:46,D:/Udacity/bag2/lidar/1479424966.895510112.pcd
,0.013962634,D:/Udacity/bag2/camera/1479424967181144711.png,23:22:47,D:/Udacity/bag2/lidar/1479424967.298184746.pcd
,0.012217305,D:/Udacity/bag2/camera/1479424967631293679.png,23:22:47,D:/Udacity/bag2/lidar/1479424967.902209097.pcd
,0.038397245,D:/Udacity/bag2/camera/1479424968331301148.png,23:22:48,D:/Udacity/bag2/lidar/1479424968.304864758.pcd
,0.15358898,D:/Udacity/bag2/camera/1479424968731504544.png,23:22:48,D:/Udacity/bag2/lidar/1479424968.707588316.pcd
,0.586430609,D:/Udacity/bag2/camera/1479424971932658317.png,23:22:51,D:/Udacity/bag2/lidar/1479424971.929234876.pcd
,0.038397245,D:/Udacity/bag2/camera/1479424974282460001.png,23:22:54,D:/Udacity/bag2/lidar/1479424974.345105018.pcd
,-0.034906585,D:/Udacity/bag2/camera/1479424974932513135.png,23:22:54,D:/Udacity/bag2/lidar/1479424974.949109812.pcd
,0.181514248,D:/Udacity/bag2/camera/1479424981983726221.png,23:23:01,D:/Udacity/bag2/lidar/1479424981.996007201.pcd
,0.205948845,D:/Udacity/bag2/camera/1479424982383798596.png,23:23:02,D:/Udacity/bag2/lidar/1479424982.398670368.pcd
,0.094247781,D:/Udacity/bag2/camera/1479424983183965157.png,23:23:03,D:/Udacity/bag2/lidar/1479424983.204026757.pcd
,0.092502452,D:/Udacity/bag2/camera/1479424983384053169.png,23:23:03,D:/Udacity/bag2/lidar/1479424983.405387515.pcd
,0.02617994,D:/Udacity/bag2/camera/1479424984234190066.png,23:23:04,D:/Udacity/bag2/lidar/1479424984.210722951.pcd
,-0.005235988,D:/Udacity/bag2/camera/1479424984784260973.png,23:23:04,D:/Udacity/bag2/lidar/1479424984.814901896.pcd
,-0.04712389,D:/Udacity/bag2/camera/1479424985134297119.png,23:23:05,D:/Udacity/bag2/lidar/1479424985.418756156.pcd
,-0.045378562,D:/Udacity/bag2/camera/1479424985584419261.png,23:23:05,D:/Udacity/bag2/lidar/1479424985.620109576.pcd
,-0.052359879,D:/Udacity/bag2/camera/1479424986234477304.png,23:23:06,D:/Udacity/bag2/lidar/1479424986.224115869.pcd
,0.176278248,D:/Udacity/bag2/camera/1479424987634712061.png,23:23:07,D:/Udacity/bag2/lidar/1479424987.633522982.pcd
,0.141371667,D:/Udacity/bag2/camera/1479424988034876493.png,23:23:08,D:/Udacity/bag2/lidar/1479424988.036188285.pcd
,0.148352981,D:/Udacity/bag2/camera/1479424988234874476.png,23:23:08,D:/Udacity/bag2/lidar/1479424988.237603401.pcd
,0.490437508,D:/Udacity/bag2/camera/1479424990385288582.png,23:23:10,D:/Udacity/bag2/lidar/1479424990.452242926.pcd
,0.492182851,D:/Udacity/bag2/camera/1479424990535276787.png,23:23:10,D:/Udacity/bag2/lidar/1479424990.653592815.pcd
,0.493928164,D:/Udacity/bag2/camera/1479424990735350398.png,23:23:10,D:/Udacity/bag2/lidar/1479424990.854934713.pcd
,0.488692194,D:/Udacity/bag2/camera/1479424991085455878.png,23:23:11,D:/Udacity/bag2/lidar/1479424991.257621918.pcd
,0.095993109,D:/Udacity/bag2/camera/1479424992886325017.png,23:23:12,D:/Udacity/bag2/lidar/1479424992.868339520.pcd
,0.090757124,D:/Udacity/bag2/camera/1479424993085764428.png,23:23:13,D:/Udacity/bag2/lidar/1479424993.070094387.pcd
,0.066322513,D:/Udacity/bag2/camera/1479424993285697759.png,23:23:13,D:/Udacity/bag2/lidar/1479424993.271045905.pcd
,0.054105207,D:/Udacity/bag2/camera/1479424994185847604.png,23:23:14,D:/Udacity/bag2/lidar/1479424994.277716099.pcd
,-0.040142573,D:/Udacity/bag2/camera/1479424995086075862.png,23:23:15,D:/Udacity/bag2/lidar/1479424995.083061331.pcd
,-0.041887902,D:/Udacity/bag2/camera/1479424995236060045.png,23:23:15,D:/Udacity/bag2/lidar/1479424995.284406404.pcd
,-0.022689281,D:/Udacity/bag2/camera/1479424995886829955.png,23:23:15,D:/Udacity/bag2/lidar/1479424995.888438993.pcd
,0.055850536,D:/Udacity/bag2/camera/1479424996786355145.png,23:23:16,D:/Udacity/bag2/lidar/1479424996.895303156.pcd
,0.033161256,D:/Udacity/bag2/camera/1479424997136468633.png,23:23:17,D:/Udacity/bag2/lidar/1479424997.096609951.pcd
,0.040142573,D:/Udacity/bag2/camera/1479424997286429762.png,23:23:17,D:/Udacity/bag2/lidar/1479424997.297798146.pcd
,-0.017453292,D:/Udacity/bag2/camera/1479424997886558485.png,23:23:17,D:/Udacity/bag2/lidar/1479424997.901835913.pcd
,-0.015707964,D:/Udacity/bag2/camera/1479424998086576563.png,23:23:18,D:/Udacity/bag2/lidar/1479424998.103158089.pcd
,0.001745329,D:/Udacity/bag2/camera/1479424998436635361.png,23:23:18,D:/Udacity/bag2/lidar/1479424998.505850837.pcd
,0.001745329,D:/Udacity/bag2/camera/1479425000136903914.png,23:23:20,D:/Udacity/bag2/lidar/1479425000.116604223.pcd
,0.019198623,D:/Udacity/bag2/camera/1479425000286957225.png,23:23:20,D:/Udacity/bag2/lidar/1479425000.317908670.pcd
,0.073303826,D:/Udacity/bag2/camera/1479425001037141126.png,23:23:21,D:/Udacity/bag2/lidar/1479425001.123321911.pcd
,0.090757124,D:/Udacity/bag2/camera/1479425001337116347.png,23:23:21,D:/Udacity/bag2/lidar/1479425001.526222368.pcd
,0.092502452,D:/Udacity/bag2/camera/1479425001637186575.png,23:23:21,D:/Udacity/bag2/lidar/1479425001.727313900.pcd
,0.137881011,D:/Udacity/bag2/camera/1479425002187281042.png,23:23:22,D:/Udacity/bag2/lidar/1479425002.331313586.pcd
,0.134390354,D:/Udacity/bag2/camera/1479425002437333402.png,23:23:22,D:/Udacity/bag2/lidar/1479425002.532666924.pcd
,0.083775803,D:/Udacity/bag2/camera/1479425003087520255.png,23:23:23,D:/Udacity/bag2/lidar/1479425003.136672306.pcd
,-0.027925268,D:/Udacity/bag2/camera/1479425003587606993.png,23:23:23,D:/Udacity/bag2/lidar/1479425003.539334919.pcd
,-0.015707964,D:/Udacity/bag2/camera/1479425003987616539.png,23:23:23,D:/Udacity/bag2/lidar/1479425003.942032078.pcd
,-0.019198623,D:/Udacity/bag2/camera/1479425004087635043.png,23:23:24,D:/Udacity/bag2/lidar/1479425004.143366843.pcd
,-0.02617994,D:/Udacity/bag2/camera/1479425004487723158.png,23:23:24,D:/Udacity/bag2/lidar/1479425004.546047450.pcd
,-0.027925268,D:/Udacity/bag2/camera/1479425004637670347.png,23:23:24,D:/Udacity/bag2/lidar/1479425004.747380669.pcd
,-0.015707964,D:/Udacity/bag2/camera/1479425005387881475.png,23:23:25,D:/Udacity/bag2/lidar/1479425005.351400552.pcd
,-0.013962634,D:/Udacity/bag2/camera/1479425006087899095.png,23:23:26,D:/Udacity/bag2/lidar/1479425006.156762323.pcd
,-0.089011788,D:/Udacity/bag2/camera/1479425007088190151.png,23:23:27,D:/Udacity/bag2/lidar/1479425007.163472167.pcd
,-0.092502452,D:/Udacity/bag2/camera/1479425007288232197.png,23:23:27,D:/Udacity/bag2/lidar/1479425007.364822117.pcd
,-0.080285147,D:/Udacity/bag2/camera/1479425008138405884.png,23:23:28,D:/Udacity/bag2/lidar/1479425008.170156119.pcd
,-0.097738437,D:/Udacity/bag2/camera/1479425008588545919.png,23:23:28,D:/Udacity/bag2/lidar/1479425008.572864845.pcd
,-0.099483766,D:/Udacity/bag2/camera/1479425008788453585.png,23:23:28,D:/Udacity/bag2/lidar/1479425008.774159997.pcd
,-0.101229094,D:/Udacity/bag2/camera/1479425008888448781.png,23:23:28,D:/Udacity/bag2/lidar/1479425008.975992312.pcd
,-0.101229094,D:/Udacity/bag2/camera/1479425009038495889.png,23:23:29,D:/Udacity/bag2/lidar/1479425009.378188896.pcd
,-0.095993109,D:/Udacity/bag2/camera/1479425009838707541.png,23:23:29,D:/Udacity/bag2/lidar/1479425009.982234192.pcd
,-0.089011788,D:/Udacity/bag2/camera/1479425010188693273.png,23:23:30,D:/Udacity/bag2/lidar/1479425010.183608080.pcd
,0.041887902,D:/Udacity/bag2/camera/1479425011188848715.png,23:23:31,D:/Udacity/bag2/lidar/1479425011.190276136.pcd
,0.02617994,D:/Udacity/bag2/camera/1479425011788979013.png,23:23:31,D:/Udacity/bag2/lidar/1479425011.794274665.pcd
,0.033161256,D:/Udacity/bag2/camera/1479425012189016803.png,23:23:32,D:/Udacity/bag2/lidar/1479425012.197029723.pcd
,0.050614547,D:/Udacity/bag2/camera/1479425012489150119.png,23:23:32,D:/Udacity/bag2/lidar/1479425012.800958833.pcd
,0.055850536,D:/Udacity/bag2/camera/1479425012539090149.png,23:23:32,D:/Udacity/bag2/lidar/1479425012.599660566.pcd
,0.012217305,D:/Udacity/bag2/camera/1479425013339217121.png,23:23:33,D:/Udacity/bag2/lidar/1479425013.606359034.pcd
,0.010471975,D:/Udacity/bag2/camera/1479425013389275895.png,23:23:33,D:/Udacity/bag2/lidar/1479425013.405068995.pcd
,0.008726646,D:/Udacity/bag2/camera/1479425013789338649.png,23:23:33,D:/Udacity/bag2/lidar/1479425013.807715788.pcd
,-0.07679449,D:/Udacity/bag2/camera/1479425014389477905.png,23:23:34,D:/Udacity/bag2/lidar/1479425014.411674518.pcd
,-0.150098309,D:/Udacity/bag2/camera/1479425015789673056.png,23:23:35,D:/Udacity/bag2/lidar/1479425015.821074262.pcd
,-0.155334309,D:/Udacity/bag2/camera/1479425016039697708.png,23:23:36,D:/Udacity/bag2/lidar/1479425016.022438143.pcd
,-0.178023577,D:/Udacity/bag2/camera/1479425016239822791.png,23:23:36,D:/Udacity/bag2/lidar/1479425016.223763116.pcd
,-0.160570294,D:/Udacity/bag2/camera/1479425017289973569.png,23:23:37,D:/Udacity/bag2/lidar/1479425017.431877224.pcd
,-0.186750233,D:/Udacity/bag2/camera/1479425017790110891.png,23:23:37,D:/Udacity/bag2/lidar/1479425017.834475124.pcd
,-0.186750233,D:/Udacity/bag2/camera/1479425018040187297.png,23:23:38,D:/Udacity/bag2/lidar/1479425018.035840169.pcd
,-0.169296935,D:/Udacity/bag2/camera/1479425018440220026.png,23:23:38,D:/Udacity/bag2/lidar/1479425018.438504313.pcd
,-0.181514248,D:/Udacity/bag2/camera/1479425018640167532.png,23:23:38,D:/Udacity/bag2/lidar/1479425018.639865685.pcd
,-0.183259577,D:/Udacity/bag2/camera/1479425019040200343.png,23:23:39,D:/Udacity/bag2/lidar/1479425019.042598183.pcd
,-0.17976892,D:/Udacity/bag2/camera/1479425019140274000.png,23:23:39,D:/Udacity/bag2/lidar/1479425019.244130897.pcd
,-0.165806279,D:/Udacity/bag2/camera/1479425020090415971.png,23:23:40,D:/Udacity/bag2/lidar/1479425020.049218033.pcd
,-0.150098309,D:/Udacity/bag2/camera/1479425026091477271.png,23:23:46,D:/Udacity/bag2/lidar/1479425026.089387145.pcd
,-0.256563395,D:/Udacity/bag2/camera/1479425026641735532.png,23:23:46,D:/Udacity/bag2/lidar/1479425026.693402272.pcd
,-0.127409041,D:/Udacity/bag2/camera/1479425027841722265.png,23:23:47,D:/Udacity/bag2/lidar/1479425027.901433862.pcd
,0.305432618,D:/Udacity/bag2/camera/1479425029942107889.png,23:23:49,D:/Udacity/bag2/lidar/1479425029.914836812.pcd
,0.331612557,D:/Udacity/bag2/camera/1479425030142157286.png,23:23:50,D:/Udacity/bag2/lidar/1479425030.116184226.pcd
,0.312413931,D:/Udacity/bag2/camera/1479425030292206172.png,23:23:50,D:/Udacity/bag2/lidar/1479425030.317511111.pcd
,0.340339214,D:/Udacity/bag2/camera/1479425031392407283.png,23:23:51,D:/Udacity/bag2/lidar/1479425031.525589629.pcd
,0.005235988,D:/Udacity/bag2/camera/1479425033092712186.png,23:23:53,D:/Udacity/bag2/lidar/1479425033.136312707.pcd
,0.001745329,D:/Udacity/bag2/camera/1479425033342732957.png,23:23:53,D:/Udacity/bag2/lidar/1479425033.337630412.pcd
,-0.033161256,D:/Udacity/bag2/camera/1479425033642772852.png,23:23:53,D:/Udacity/bag2/lidar/1479425033.740321968.pcd
,-0.034906585,D:/Udacity/bag2/camera/1479425033842854378.png,23:23:53,D:/Udacity/bag2/lidar/1479425033.941672656.pcd
,-0.068067841,D:/Udacity/bag2/camera/1479425034292956250.png,23:23:54,D:/Udacity/bag2/lidar/1479425034.344356504.pcd
,-0.064577185,D:/Udacity/bag2/camera/1479425034442935478.png,23:23:54,D:/Udacity/bag2/lidar/1479425034.545831575.pcd
,-0.06981317,D:/Udacity/bag2/camera/1479425034742924637.png,23:23:54,D:/Udacity/bag2/lidar/1479425034.747045475.pcd
,-0.3333579,D:/Udacity/bag2/camera/1479425036143170103.png,23:23:56,D:/Udacity/bag2/lidar/1479425036.156401522.pcd
,-0.357792497,D:/Udacity/bag2/camera/1479425036593367284.png,23:23:56,D:/Udacity/bag2/lidar/1479425036.559071719.pcd
,-0.589921296,D:/Udacity/bag2/camera/1479425038343593054.png,23:23:58,D:/Udacity/bag2/lidar/1479425038.371164281.pcd
,-0.321140587,D:/Udacity/bag2/camera/1479425040744013333.png,23:24:00,D:/Udacity/bag2/lidar/1479425040.787205777.pcd
,-0.083775803,D:/Udacity/bag2/camera/1479425041544184037.png,23:24:01,D:/Udacity/bag2/lidar/1479425041.592602485.pcd
,-0.082030475,D:/Udacity/bag2/camera/1479425041744145740.png,23:24:01,D:/Udacity/bag2/lidar/1479425041.793909554.pcd
,0.155334309,D:/Udacity/bag2/camera/1479425042594299397.png,23:24:02,D:/Udacity/bag2/lidar/1479425042.599341232.pcd
,0.160570294,D:/Udacity/bag2/camera/1479425042744401840.png,23:24:02,D:/Udacity/bag2/lidar/1479425042.800629783.pcd
,0.267035365,D:/Udacity/bag2/camera/1479425043794558591.png,23:24:03,D:/Udacity/bag2/lidar/1479425043.807294042.pcd
,0.315904588,D:/Udacity/bag2/camera/1479425044244627069.png,23:24:04,D:/Udacity/bag2/lidar/1479425044.209956363.pcd
,0.211184844,D:/Udacity/bag2/camera/1479425045244815478.png,23:24:05,D:/Udacity/bag2/lidar/1479425045.216659881.pcd
,0.246091425,D:/Udacity/bag2/camera/1479425045644878452.png,23:24:05,D:/Udacity/bag2/lidar/1479425045.619332030.pcd
,0.296705961,D:/Udacity/bag2/camera/1479425046494983922.png,23:24:06,D:/Udacity/bag2/lidar/1479425046.626075739.pcd
,0.263544708,D:/Udacity/bag2/camera/1479425047045183806.png,23:24:07,D:/Udacity/bag2/lidar/1479425047.028770089.pcd
,0.258308738,D:/Udacity/bag2/camera/1479425048045328861.png,23:24:08,D:/Udacity/bag2/lidar/1479425048.035406424.pcd
,0.059341196,D:/Udacity/bag2/camera/1479425049045502601.png,23:24:09,D:/Udacity/bag2/lidar/1479425049.042139109.pcd
,-0.071558498,D:/Udacity/bag2/camera/1479425049745737753.png,23:24:09,D:/Udacity/bag2/lidar/1479425049.847492354.pcd
,-0.108210415,D:/Udacity/bag2/camera/1479425050245714360.png,23:24:10,D:/Udacity/bag2/lidar/1479425050.250184813.pcd
,-0.111701071,D:/Udacity/bag2/camera/1479425050645788179.png,23:24:10,D:/Udacity/bag2/lidar/1479425050.652823276.pcd
,-0.137881011,D:/Udacity/bag2/camera/1479425051045844344.png,23:24:11,D:/Udacity/bag2/lidar/1479425051.055588304.pcd
,-0.141371667,D:/Udacity/bag2/camera/1479425051245862396.png,23:24:11,D:/Udacity/bag2/lidar/1479425051.256899571.pcd
,-0.254818082,D:/Udacity/bag2/camera/1479425051895998160.png,23:24:11,D:/Udacity/bag2/lidar/1479425051.860877355.pcd
,-0.260054052,D:/Udacity/bag2/camera/1479425052046006593.png,23:24:12,D:/Udacity/bag2/lidar/1479425052.062208113.pcd
,-0.249582082,D:/Udacity/bag2/camera/1479425052446103202.png,23:24:12,D:/Udacity/bag2/lidar/1479425052.465151066.pcd
,-0.212930173,D:/Udacity/bag2/camera/1479425052746195810.png,23:24:12,D:/Udacity/bag2/lidar/1479425052.867588991.pcd
,-0.137881011,D:/Udacity/bag2/camera/1479425053646249530.png,23:24:13,D:/Udacity/bag2/lidar/1479425053.672937502.pcd
,-0.134390354,D:/Udacity/bag2/camera/1479425053846360174.png,23:24:13,D:/Udacity/bag2/lidar/1479425053.874312435.pcd
,-0.029670598,D:/Udacity/bag2/camera/1479425054646445850.png,23:24:14,D:/Udacity/bag2/lidar/1479425054.679670545.pcd
,-0.022689281,D:/Udacity/bag2/camera/1479425055096652365.png,23:24:15,D:/Udacity/bag2/lidar/1479425055.283692860.pcd
,-0.099483766,D:/Udacity/bag2/camera/1479425056096694086.png,23:24:16,D:/Udacity/bag2/lidar/1479425056.089010673.pcd
,-0.108210415,D:/Udacity/bag2/camera/1479425056696867016.png,23:24:16,D:/Udacity/bag2/lidar/1479425056.693026916.pcd
,-0.1134464,D:/Udacity/bag2/camera/1479425056846916075.png,23:24:16,D:/Udacity/bag2/lidar/1479425056.894378699.pcd
,-0.1134464,D:/Udacity/bag2/camera/1479425057046941954.png,23:24:17,D:/Udacity/bag2/lidar/1479425057.095950243.pcd
,-0.136135682,D:/Udacity/bag2/camera/1479425057696886170.png,23:24:17,D:/Udacity/bag2/lidar/1479425057.699729163.pcd
